root1	root2	image1	root1	root2	image2	positive
MeGlass_mtcnnpyp_160_32	meglass_120	49783447@N00_identity_6@440128271_0	MeGlass_mtcnnpyp_160_32	meglass_120	49830077@N03_identity_4@13557200625_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	49830077@N03_identity_4@13712248135_0	MeGlass_mtcnnpyp_160_32	meglass_120	49892504@N00_identity_1@116186752_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	49830077@N03_identity_4@13712259375_0	MeGlass_mtcnnpyp_160_32	meglass_120	49892504@N00_identity_1@10433813403_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	49892504@N00_identity_1@10434003365_1	MeGlass_mtcnnpyp_160_32	meglass_120	49921906@N00_identity_1@1408597062_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	49892504@N00_identity_1@10434139343_1	MeGlass_mtcnnpyp_160_32	meglass_120	49921906@N00_identity_1@1407713573_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	49921906@N00_identity_1@1353454620_1	MeGlass_mtcnnpyp_160_32	meglass_120	49968232@N00_identity_3@4486577809_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	49921906@N00_identity_1@182195051_10	MeGlass_mtcnnpyp_160_32	meglass_120	49968232@N00_identity_3@14040613713_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	49968232@N00_identity_3@442184078_0	MeGlass_mtcnnpyp_160_32	meglass_120	50040871@N06_identity_1@5728350555_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	49968232@N00_identity_3@5596912297_0	MeGlass_mtcnnpyp_160_32	meglass_120	50040871@N06_identity_1@5728349957_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	50040871@N06_identity_1@5231171258_3	MeGlass_mtcnnpyp_160_32	meglass_120	50048728@N00_identity_0@3760746161_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	50040871@N06_identity_1@5728371775_2	MeGlass_mtcnnpyp_160_32	meglass_120	50048728@N00_identity_0@3324044182_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50048728@N00_identity_0@11596172195_0	MeGlass_mtcnnpyp_160_32	meglass_120	50105388@N00_identity_2@2943203718_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50048728@N00_identity_0@200246386_1	MeGlass_mtcnnpyp_160_32	meglass_120	50105388@N00_identity_2@2943201236_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50105388@N00_identity_2@2943184860_0	MeGlass_mtcnnpyp_160_32	meglass_120	50135425@N06_identity_57@5644667245_12	0
MeGlass_mtcnnpyp_160_32	meglass_120	50105388@N00_identity_2@2943196332_0	MeGlass_mtcnnpyp_160_32	meglass_120	50135425@N06_identity_57@5644666931_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50135425@N06_identity_57@6329865948_3	MeGlass_mtcnnpyp_160_32	meglass_120	50168248@N00_identity_0@3812344708_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50135425@N06_identity_57@6329877506_0	MeGlass_mtcnnpyp_160_32	meglass_120	50168248@N00_identity_0@10048492405_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50168248@N00_identity_0@2144791194_0	MeGlass_mtcnnpyp_160_32	meglass_120	50262439@N00_identity_11@4398453066_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	50168248@N00_identity_0@2174812733_0	MeGlass_mtcnnpyp_160_32	meglass_120	50262439@N00_identity_11@3706759493_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	50262439@N00_identity_11@3984391350_1	MeGlass_mtcnnpyp_160_32	meglass_120	50275772@N00_identity_0@401180401_4	0
MeGlass_mtcnnpyp_160_32	meglass_120	50262439@N00_identity_11@3985299077_0	MeGlass_mtcnnpyp_160_32	meglass_120	50275772@N00_identity_0@401179635_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	50275772@N00_identity_0@219728102_0	MeGlass_mtcnnpyp_160_32	meglass_120	50356126@N00_identity_4@2456554751_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50275772@N00_identity_0@219729200_1	MeGlass_mtcnnpyp_160_32	meglass_120	50356126@N00_identity_4@1448069401_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	50356126@N00_identity_4@10031413615_0	MeGlass_mtcnnpyp_160_32	meglass_120	50495669@N00_identity_3@211470179_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	50356126@N00_identity_4@10127587466_0	MeGlass_mtcnnpyp_160_32	meglass_120	50495669@N00_identity_3@1428662465_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50495669@N00_identity_3@1312799617_1	MeGlass_mtcnnpyp_160_32	meglass_120	50527177@N00_identity_15@183127562_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	50495669@N00_identity_3@3899140480_0	MeGlass_mtcnnpyp_160_32	meglass_120	50527177@N00_identity_15@1000196288_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50527177@N00_identity_15@8154412668_1	MeGlass_mtcnnpyp_160_32	meglass_120	50527177@N00_identity_2@171828445_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50527177@N00_identity_15@8154416964_2	MeGlass_mtcnnpyp_160_32	meglass_120	50527177@N00_identity_2@11520711644_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	50527177@N00_identity_2@2391691094_1	MeGlass_mtcnnpyp_160_32	meglass_120	50708256@N05_identity_2@4670411676_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50527177@N00_identity_2@2446170181_0	MeGlass_mtcnnpyp_160_32	meglass_120	50708256@N05_identity_2@4661241128_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50708256@N05_identity_2@7280971260_0	MeGlass_mtcnnpyp_160_32	meglass_120	50765904@N00_identity_1@5786276346_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50708256@N05_identity_2@7473560472_0	MeGlass_mtcnnpyp_160_32	meglass_120	50765904@N00_identity_1@5602822069_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	50765904@N00_identity_1@10796289685_3	MeGlass_mtcnnpyp_160_32	meglass_120	50883823@N08_identity_9@8272678063_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	50765904@N00_identity_1@11127085204_0	MeGlass_mtcnnpyp_160_32	meglass_120	50883823@N08_identity_9@8272676475_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	50883823@N08_identity_9@10543549816_2	MeGlass_mtcnnpyp_160_32	meglass_120	50894729@N00_identity_0@3177568506_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	50883823@N08_identity_9@9554550323_2	MeGlass_mtcnnpyp_160_32	meglass_120	50894729@N00_identity_0@3019257353_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50894729@N00_identity_0@3518284777_0	MeGlass_mtcnnpyp_160_32	meglass_120	50944224@N00_identity_5@3086367069_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50894729@N00_identity_0@3518324885_1	MeGlass_mtcnnpyp_160_32	meglass_120	50944224@N00_identity_5@3086349311_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50944224@N00_identity_5@3086125711_0	MeGlass_mtcnnpyp_160_32	meglass_120	51011933@N00_identity_32@2913574663_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	50944224@N00_identity_5@3086162967_1	MeGlass_mtcnnpyp_160_32	meglass_120	51011933@N00_identity_32@2913485497_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51011933@N00_identity_32@4267155667_1	MeGlass_mtcnnpyp_160_32	meglass_120	51011933@N00_identity_34@2913522997_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51011933@N00_identity_32@4267156381_1	MeGlass_mtcnnpyp_160_32	meglass_120	51011933@N00_identity_34@2913076934_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	51011933@N00_identity_34@10235384754_2	MeGlass_mtcnnpyp_160_32	meglass_120	51035566106@N01_identity_0@1347293665_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51011933@N00_identity_34@10235738616_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035566106@N01_identity_0@1315633205_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035566106@N01_identity_0@4723146468_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035598661@N01_identity_7@10639094603_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035566106@N01_identity_0@4856263845_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035598661@N01_identity_7@10607744954_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035598661@N01_identity_7@10607744954_2	MeGlass_mtcnnpyp_160_32	meglass_120	51035600064@N01_identity_3@10032336_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035598661@N01_identity_7@10767694345_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035600064@N01_identity_3@10027028_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035600064@N01_identity_3@6841726_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035619475@N01_identity_0@254673578_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035600064@N01_identity_3@79083777_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035619475@N01_identity_0@2206198465_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035619475@N01_identity_0@1471551212_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035647549@N01_identity_0@4008852359_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035619475@N01_identity_0@2393533819_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035647549@N01_identity_0@125129773_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035647549@N01_identity_0@337692358_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035655711@N01_identity_1@2998797014_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035647549@N01_identity_0@78076307_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035655711@N01_identity_1@16096954_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035655711@N01_identity_1@102020647_1	MeGlass_mtcnnpyp_160_32	meglass_120	51035735481@N01_identity_2@425755518_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035655711@N01_identity_1@102020659_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035735481@N01_identity_2@2346524085_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035735481@N01_identity_2@3023592295_1	MeGlass_mtcnnpyp_160_32	meglass_120	51035792207@N01_identity_1@2509023222_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035735481@N01_identity_2@4088839772_0	MeGlass_mtcnnpyp_160_32	meglass_120	51035792207@N01_identity_1@11373148703_6	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035792207@N01_identity_1@13347458615_2	MeGlass_mtcnnpyp_160_32	meglass_120	51039663@N00_identity_4@1821710068_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	51035792207@N01_identity_1@5297313926_0	MeGlass_mtcnnpyp_160_32	meglass_120	51039663@N00_identity_4@1820876323_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	51039663@N00_identity_4@2722843925_0	MeGlass_mtcnnpyp_160_32	meglass_120	51179549@N07_identity_3@6147193591_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51039663@N00_identity_4@5024691463_0	MeGlass_mtcnnpyp_160_32	meglass_120	51179549@N07_identity_3@6147192207_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	51179549@N07_identity_3@5468562023_19	MeGlass_mtcnnpyp_160_32	meglass_120	51227473@N00_identity_1@1368383307_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51179549@N07_identity_3@5468562283_0	MeGlass_mtcnnpyp_160_32	meglass_120	51227473@N00_identity_1@1368349147_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	51227473@N00_identity_1@1465259901_0	MeGlass_mtcnnpyp_160_32	meglass_120	51253459@N06_identity_0@9067941722_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	51227473@N00_identity_1@2155115461_0	MeGlass_mtcnnpyp_160_32	meglass_120	51253459@N06_identity_0@5832354498_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	51253459@N06_identity_0@9067940366_0	MeGlass_mtcnnpyp_160_32	meglass_120	51286430@N00_identity_2@353609318_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51253459@N06_identity_0@9100004707_2	MeGlass_mtcnnpyp_160_32	meglass_120	51286430@N00_identity_2@163485667_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51286430@N00_identity_2@1565209108_0	MeGlass_mtcnnpyp_160_32	meglass_120	51332976@N00_identity_37@5778558851_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51286430@N00_identity_2@161501967_2	MeGlass_mtcnnpyp_160_32	meglass_120	51332976@N00_identity_37@5778553283_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51332976@N00_identity_37@5586408663_0	MeGlass_mtcnnpyp_160_32	meglass_120	51332976@N00_identity_9@5778686945_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51332976@N00_identity_37@5587006714_0	MeGlass_mtcnnpyp_160_32	meglass_120	51332976@N00_identity_9@5778665243_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51332976@N00_identity_9@5778725867_0	MeGlass_mtcnnpyp_160_32	meglass_120	51362939@N00_identity_4@273712437_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51332976@N00_identity_9@5778727737_0	MeGlass_mtcnnpyp_160_32	meglass_120	51362939@N00_identity_4@271157486_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	51362939@N00_identity_4@3952968644_0	MeGlass_mtcnnpyp_160_32	meglass_120	51368783@N00_identity_2@1469522801_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	51362939@N00_identity_4@3952968722_4	MeGlass_mtcnnpyp_160_32	meglass_120	51368783@N00_identity_2@1469284461_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	51368783@N00_identity_2@4493184867_0	MeGlass_mtcnnpyp_160_32	meglass_120	51411384@N00_identity_6@135642622_3	0
MeGlass_mtcnnpyp_160_32	meglass_120	51368783@N00_identity_2@4511554076_0	MeGlass_mtcnnpyp_160_32	meglass_120	51411384@N00_identity_6@135642621_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	51411384@N00_identity_6@1195656675_0	MeGlass_mtcnnpyp_160_32	meglass_120	51449066@N06_identity_0@13380019744_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51411384@N00_identity_6@135652510_0	MeGlass_mtcnnpyp_160_32	meglass_120	51449066@N06_identity_0@12336924265_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51449066@N06_identity_0@5025770041_0	MeGlass_mtcnnpyp_160_32	meglass_120	51502970@N03_identity_3@4896062977_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51449066@N06_identity_0@5120147135_0	MeGlass_mtcnnpyp_160_32	meglass_120	51502970@N03_identity_3@4829869816_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51502970@N03_identity_3@4778254183_1	MeGlass_mtcnnpyp_160_32	meglass_120	51511761@N06_identity_0@5241939195_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51502970@N03_identity_3@4778886384_0	MeGlass_mtcnnpyp_160_32	meglass_120	51511761@N06_identity_0@5241937291_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	51511761@N06_identity_0@5239035893_0	MeGlass_mtcnnpyp_160_32	meglass_120	51640646@N04_identity_25@6170892104_4	0
MeGlass_mtcnnpyp_160_32	meglass_120	51511761@N06_identity_0@5239042307_0	MeGlass_mtcnnpyp_160_32	meglass_120	51640646@N04_identity_25@6170357973_5	0
MeGlass_mtcnnpyp_160_32	meglass_120	51640646@N04_identity_25@6170305557_0	MeGlass_mtcnnpyp_160_32	meglass_120	51653562@N00_identity_10@4889096368_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51640646@N04_identity_25@6170307135_0	MeGlass_mtcnnpyp_160_32	meglass_120	51653562@N00_identity_10@4805269803_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	51653562@N00_identity_10@2711404390_1	MeGlass_mtcnnpyp_160_32	meglass_120	51768307@N00_identity_4@7993030691_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51653562@N00_identity_10@5046633954_0	MeGlass_mtcnnpyp_160_32	meglass_120	51768307@N00_identity_4@7992978255_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51768307@N00_identity_4@6660096589_0	MeGlass_mtcnnpyp_160_32	meglass_120	51850529@N03_identity_24@11138795325_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51768307@N00_identity_4@6660104185_0	MeGlass_mtcnnpyp_160_32	meglass_120	51850529@N03_identity_24@11138793825_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51850529@N03_identity_24@11597052003_1	MeGlass_mtcnnpyp_160_32	meglass_120	51854924@N00_identity_2@2160855143_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51850529@N03_identity_24@13551375525_3	MeGlass_mtcnnpyp_160_32	meglass_120	51854924@N00_identity_2@1204696802_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51854924@N00_identity_2@4586102086_0	MeGlass_mtcnnpyp_160_32	meglass_120	51916128@N03_identity_0@10859470356_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51854924@N00_identity_2@6118200649_0	MeGlass_mtcnnpyp_160_32	meglass_120	51916128@N03_identity_0@10859323526_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	51916128@N03_identity_0@5315233314_1	MeGlass_mtcnnpyp_160_32	meglass_120	52029954@N02_identity_3@6162060127_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	51916128@N03_identity_0@5701964070_2	MeGlass_mtcnnpyp_160_32	meglass_120	52029954@N02_identity_3@6162059403_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	52029954@N02_identity_3@8408430620_1	MeGlass_mtcnnpyp_160_32	meglass_120	52046304@N00_identity_7@2137621210_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52029954@N02_identity_3@8408432298_7	MeGlass_mtcnnpyp_160_32	meglass_120	52046304@N00_identity_7@2136875615_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52046304@N00_identity_7@2137632148_0	MeGlass_mtcnnpyp_160_32	meglass_120	52098774@N00_identity_1@9067002507_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52046304@N00_identity_7@2137632684_0	MeGlass_mtcnnpyp_160_32	meglass_120	52098774@N00_identity_1@9066944983_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52098774@N00_identity_1@9069732266_0	MeGlass_mtcnnpyp_160_32	meglass_120	52128828@N07_identity_28@6145863090_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52098774@N00_identity_1@9070391623_0	MeGlass_mtcnnpyp_160_32	meglass_120	52128828@N07_identity_28@6145313261_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52128828@N07_identity_28@6145309119_0	MeGlass_mtcnnpyp_160_32	meglass_120	52136654@N00_identity_9@1410783982_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	52128828@N07_identity_28@6145310707_0	MeGlass_mtcnnpyp_160_32	meglass_120	52136654@N00_identity_9@1409945419_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52136654@N00_identity_9@1509277029_0	MeGlass_mtcnnpyp_160_32	meglass_120	52218251@N07_identity_3@5899241149_9	0
MeGlass_mtcnnpyp_160_32	meglass_120	52136654@N00_identity_9@2906870825_1	MeGlass_mtcnnpyp_160_32	meglass_120	52218251@N07_identity_3@5899203551_4	0
MeGlass_mtcnnpyp_160_32	meglass_120	52218251@N07_identity_3@6078695498_0	MeGlass_mtcnnpyp_160_32	meglass_120	52298759@N04_identity_13@6012993405_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52218251@N07_identity_3@6126054753_0	MeGlass_mtcnnpyp_160_32	meglass_120	52298759@N04_identity_13@6012993341_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52298759@N04_identity_13@5203122360_0	MeGlass_mtcnnpyp_160_32	meglass_120	52418971@N00_identity_14@6014199349_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52298759@N04_identity_13@5477072417_2	MeGlass_mtcnnpyp_160_32	meglass_120	52418971@N00_identity_14@6014170001_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	52418971@N00_identity_14@6030571315_1	MeGlass_mtcnnpyp_160_32	meglass_120	52422450@N00_identity_1@2092209403_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	52418971@N00_identity_14@6057117632_1	MeGlass_mtcnnpyp_160_32	meglass_120	52422450@N00_identity_1@2092147413_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	52422450@N00_identity_1@2835851747_0	MeGlass_mtcnnpyp_160_32	meglass_120	52555220@N06_identity_6@6877256642_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52422450@N00_identity_1@3236065352_6	MeGlass_mtcnnpyp_160_32	meglass_120	52555220@N06_identity_6@5933656854_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	52555220@N06_identity_6@4843440543_1	MeGlass_mtcnnpyp_160_32	meglass_120	52575956@N00_identity_1@442916074_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52555220@N06_identity_6@4843441009_1	MeGlass_mtcnnpyp_160_32	meglass_120	52575956@N00_identity_1@3088960108_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52575956@N00_identity_1@427495524_0	MeGlass_mtcnnpyp_160_32	meglass_120	52579657@N06_identity_0@4897468933_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52575956@N00_identity_1@448581366_1	MeGlass_mtcnnpyp_160_32	meglass_120	52579657@N06_identity_0@4856524047_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	52579657@N06_identity_0@4937173716_1	MeGlass_mtcnnpyp_160_32	meglass_120	52641994@N00_identity_2@4939840177_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52579657@N06_identity_0@4972592621_0	MeGlass_mtcnnpyp_160_32	meglass_120	52641994@N00_identity_2@4596584730_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52641994@N00_identity_2@5185288823_0	MeGlass_mtcnnpyp_160_32	meglass_120	52755208@N00_identity_1@8727798621_8	0
MeGlass_mtcnnpyp_160_32	meglass_120	52641994@N00_identity_2@5976151753_0	MeGlass_mtcnnpyp_160_32	meglass_120	52755208@N00_identity_1@8708809282_8	0
MeGlass_mtcnnpyp_160_32	meglass_120	52755208@N00_identity_1@7529890428_2	MeGlass_mtcnnpyp_160_32	meglass_120	52806294@N07_identity_5@5546171922_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52755208@N00_identity_1@7751391142_0	MeGlass_mtcnnpyp_160_32	meglass_120	52806294@N07_identity_5@5543982475_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	52806294@N07_identity_5@5501053376_0	MeGlass_mtcnnpyp_160_32	meglass_120	52853124@N00_identity_44@1054933705_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52806294@N07_identity_5@6211770505_4	MeGlass_mtcnnpyp_160_32	meglass_120	52853124@N00_identity_44@1054932929_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52853124@N00_identity_44@6556901845_0	MeGlass_mtcnnpyp_160_32	meglass_120	52934109@N00_identity_5@1974234971_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	52853124@N00_identity_44@8255704033_0	MeGlass_mtcnnpyp_160_32	meglass_120	52934109@N00_identity_5@1974157399_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	52934109@N00_identity_5@11312681504_2	MeGlass_mtcnnpyp_160_32	meglass_120	52984273@N00_identity_1@2602381051_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	52934109@N00_identity_5@11313009193_0	MeGlass_mtcnnpyp_160_32	meglass_120	52984273@N00_identity_1@2042324682_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	52984273@N00_identity_1@3148640857_0	MeGlass_mtcnnpyp_160_32	meglass_120	53016263@N00_identity_3@3699711110_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	52984273@N00_identity_1@3156743479_0	MeGlass_mtcnnpyp_160_32	meglass_120	53016263@N00_identity_3@13941584861_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	53016263@N00_identity_3@6593104327_0	MeGlass_mtcnnpyp_160_32	meglass_120	53054556@N02_identity_140@5934565135_8	0
MeGlass_mtcnnpyp_160_32	meglass_120	53016263@N00_identity_3@6791751567_0	MeGlass_mtcnnpyp_160_32	meglass_120	53054556@N02_identity_140@5934561079_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	53054556@N02_identity_140@13407347314_1	MeGlass_mtcnnpyp_160_32	meglass_120	53054556@N02_identity_67@13976052476_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	53054556@N02_identity_140@8599834263_1	MeGlass_mtcnnpyp_160_32	meglass_120	53054556@N02_identity_67@13976046886_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	53054556@N02_identity_67@13976048916_2	MeGlass_mtcnnpyp_160_32	meglass_120	53255589@N05_identity_6@5197577843_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	53054556@N02_identity_67@7783596914_1	MeGlass_mtcnnpyp_160_32	meglass_120	53255589@N05_identity_6@5197497169_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	53255589@N05_identity_6@5197497389_0	MeGlass_mtcnnpyp_160_32	meglass_120	53438863@N00_identity_0@2606494600_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	53255589@N05_identity_6@5198094384_0	MeGlass_mtcnnpyp_160_32	meglass_120	53438863@N00_identity_0@2606493990_1	0
MeGlass_mtcnnpyp_160_32	meglass_120	53438863@N00_identity_0@1316542443_2	MeGlass_mtcnnpyp_160_32	meglass_120	53538244@N00_identity_13@2991506298_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	53438863@N00_identity_0@1316554281_1	MeGlass_mtcnnpyp_160_32	meglass_120	53538244@N00_identity_13@2990661441_0	0
MeGlass_mtcnnpyp_160_32	meglass_120	53538244@N00_identity_13@3581641839_0	MeGlass_mtcnnpyp_160_32	meglass_120	53538244@N00_identity_7@2176650771_2	0
MeGlass_mtcnnpyp_160_32	meglass_120	53538244@N00_identity_13@3582453592_1	MeGlass_mtcnnpyp_160_32	meglass_120	53538244@N00_identity_7@2176649389_2	0
